City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Viedma,AR,2021-10-10 20:23:32,-40.8135,-62.9967,78.39,21,0,14.41
299,Lanzhou,CN,2021-10-10 20:23:34,36.0564,103.7922,40.28,66,45,1.25
300,Kenai,US,2021-10-10 20:23:34,60.5544,-151.2583,49.08,70,1,10.36
301,Gazanjyk,TM,2021-10-10 20:23:35,39.2446,55.5154,51.84,26,6,10.18
302,Homer,US,2021-10-10 20:23:37,59.6425,-151.5483,48.07,79,75,16.11
303,Beyneu,KZ,2021-10-10 20:23:38,45.3167,55.2,51.76,44,96,7.38
304,Lima,PE,2021-10-10 20:23:40,-12.0432,-77.0282,63.14,77,90,10.36
305,Suffolk,US,2021-10-10 20:23:41,40.8668,-72.7996,66.42,93,90,8.01
306,Guerrero Negro,MX,2021-10-10 20:20:39,27.9769,-114.0611,79.88,44,0,10.2
307,Ratnagiri,IN,2021-10-10 20:23:42,16.9833,73.3,78.31,88,100,2.73
308,Antofagasta,CL,2021-10-10 20:19:39,-23.65,-70.4,68.22,60,11,10.29
309,Phuthaditjhaba,ZA,2021-10-10 20:23:43,-28.5242,28.8158,48.27,71,0,4.79
310,Wilmington,US,2021-10-10 20:23:45,34.2257,-77.9447,77.86,76,99,3.0
311,San Patricio,US,2021-10-10 20:23:46,28.017,-97.5169,96.78,57,42,20.76
312,Rudnogorsk,RU,2021-10-10 20:23:47,57.2639,103.7519,38.26,92,100,11.3
313,Labuhan,ID,2021-10-10 20:23:48,-6.8844,112.2051,77.76,78,80,8.46
314,Corn Island,NI,2021-10-10 20:23:49,12.1694,-83.0418,82.47,79,100,12.64
315,Las Palmas,ES,2021-10-10 20:23:50,28.4204,-14.0131,70.59,68,40,16.11
316,Makokou,GA,2021-10-10 20:23:51,0.5738,12.8642,69.89,98,100,2.95
317,Coruripe,BR,2021-10-10 20:23:52,-10.1256,-36.1756,78.08,74,100,10.92
318,Bardiyah,LY,2021-10-10 20:23:54,31.7561,25.0865,75.11,70,0,11.21
319,Hamilton,US,2021-10-10 20:20:13,39.1834,-84.5333,85.21,62,1,1.99
320,Vardo,NO,2021-10-10 20:23:56,70.3705,31.1107,44.58,87,75,5.75
321,Fuerte Olimpo,PY,2021-10-10 20:23:57,-21.0415,-57.8738,81.68,80,73,4.99
322,Jati,PK,2021-10-10 20:23:59,24.3539,68.2671,79.81,77,0,11.81
323,Lakes Entrance,AU,2021-10-10 20:23:59,-37.8811,147.981,43.57,91,18,8.59
324,Praxedis Guerrero,MX,2021-10-10 20:23:59,31.3667,-106.0167,77.52,16,0,29.64
325,Dunedin,NZ,2021-10-10 20:20:29,-45.8742,170.5036,53.92,68,100,2.98
326,Bonavista,CA,2021-10-10 20:24:00,48.6499,-53.1147,46.11,72,90,29.01
327,Tambura,SS,2021-10-10 20:24:02,5.6,27.4667,70.95,97,100,3.04
328,College,US,2021-10-10 20:24:04,64.8569,-147.8028,37.06,95,90,6.91
329,Adrar,MR,2021-10-10 20:24:05,20.5022,-10.0711,89.04,11,98,3.38
330,Nikolskoye,RU,2021-10-10 20:24:06,59.7035,30.7861,52.88,68,18,8.93
331,Amahai,ID,2021-10-10 20:24:08,-3.3333,128.9167,78.31,86,100,2.93
332,Mahibadhoo,MV,2021-10-10 20:24:09,3.7833,72.9667,82.29,78,85,14.79
333,Tokur,RU,2021-10-10 20:24:09,53.1333,132.9,28.45,98,100,4.09
334,Honningsvag,NO,2021-10-10 20:24:10,70.9821,25.9704,42.55,93,0,16.11
335,Kitimat,CA,2021-10-10 20:24:12,54.0524,-128.6534,46.78,88,99,4.54
336,Aloleng,PH,2021-10-10 20:24:13,16.1307,119.7824,82.99,81,100,22.35
337,Olafsvik,IS,2021-10-10 20:24:13,64.8945,-23.7142,40.08,60,31,2.28
338,Nizwa,OM,2021-10-10 20:24:15,22.9333,57.5333,85.1,35,0,3.78
339,Ternate,ID,2021-10-10 20:24:16,0.8,127.4,81.21,81,100,3.31
340,Dauphin,CA,2021-10-10 20:24:16,51.1494,-100.0502,60.94,41,1,5.75
341,Berlevag,NO,2021-10-10 20:24:17,70.8578,29.0864,42.75,81,75,10.36
342,Luis Correia,BR,2021-10-10 20:24:19,-2.8792,-41.6669,84.2,74,40,17.27
343,Plettenberg Bay,ZA,2021-10-10 20:24:20,-34.0527,23.3716,60.6,64,35,6.24
344,Barcelona,ES,2021-10-10 20:20:30,41.3888,2.159,67.32,77,75,1.01
345,Belaya Gora,RU,2021-10-10 20:24:22,68.5333,146.4167,19.44,74,100,3.24
346,Luderitz,NA,2021-10-10 20:24:24,-26.6481,15.1594,70.45,41,11,6.44
347,Fort Nelson,CA,2021-10-10 20:24:25,58.8053,-122.7002,44.19,57,75,11.5
348,Obuasi,GH,2021-10-10 20:24:27,6.206,-1.6619,72.64,97,100,2.66
349,Mandapam,IN,2021-10-10 20:24:29,9.2833,79.1167,84.02,78,100,12.97
350,Dolores,AR,2021-10-10 20:24:29,-36.3132,-57.6792,62.87,67,58,12.06
351,Neuquen,AR,2021-10-10 20:23:01,-38.9516,-68.0591,82.29,26,20,6.91
352,Le Port,RE,2021-10-10 20:24:31,-20.9373,55.2919,71.56,78,2,1.05
353,Molde,NO,2021-10-10 20:24:32,62.7375,7.1591,50.97,76,75,13.8
354,Kahului,US,2021-10-10 20:24:33,20.8947,-156.47,83.46,74,40,21.85
355,Matale,LK,2021-10-10 20:24:36,7.4721,80.6234,72.1,90,88,4.45
356,Vilaka,LV,2021-10-10 20:24:36,57.1846,27.6722,39.52,76,2,5.93
357,Abu Samrah,SY,2021-10-10 20:24:37,35.3029,37.1841,73.9,22,44,2.21
358,Camacha,PT,2021-10-10 20:24:38,33.0833,-16.3333,69.53,73,20,11.5
359,Umm Lajj,SA,2021-10-10 20:24:40,25.0213,37.2685,87.6,53,0,7.11
360,Hasaki,JP,2021-10-10 20:24:41,35.7333,140.8333,64.69,71,57,15.41
361,Tiznit,MA,2021-10-10 20:24:41,29.5833,-9.5,70.79,52,100,2.1
362,Kaitangata,NZ,2021-10-10 20:24:43,-46.2817,169.8464,50.67,78,100,3.38
363,Nioro,GM,2021-10-10 20:24:43,13.35,-15.75,80.42,79,95,6.6
364,Kupang,ID,2021-10-10 20:24:44,-10.1667,123.5833,75.58,84,91,4.85
365,Touros,BR,2021-10-10 20:24:45,-5.1989,-35.4608,83.3,69,27,12.75
366,Cuenca,EC,2021-10-10 20:24:46,-2.8833,-78.9833,59.13,82,90,0.0
367,Baruun-Urt,MN,2021-10-10 20:24:48,46.6806,113.2792,34.12,50,0,8.84
368,Husavik,IS,2021-10-10 20:24:48,66.0449,-17.3389,35.51,97,100,1.21
369,Kirakira,SB,2021-10-10 20:24:49,-10.4544,161.9205,78.62,84,90,3.4
370,Chokurdakh,RU,2021-10-10 20:24:50,70.6333,147.9167,16.18,90,100,5.7
371,Thinadhoo,MV,2021-10-10 20:24:51,0.5333,72.9333,83.21,69,100,14.14
372,Deputatskiy,RU,2021-10-10 20:24:52,69.3,139.9,19.13,85,100,3.67
373,Bud,US,2021-10-10 20:24:54,39.447,-86.1758,84.83,63,62,12.88
374,Caravelas,BR,2021-10-10 20:24:55,-17.7125,-39.2481,73.31,87,100,8.52
375,Umred,IN,2021-10-10 20:24:56,20.85,79.3333,75.49,71,15,4.23
376,Kloulklubed,PW,2021-10-10 20:24:57,7.0419,134.2556,73.9,74,91,11.95
377,Whitianga,NZ,2021-10-10 20:24:57,-36.8333,175.7,60.03,66,20,8.16
378,Hovd,MN,2021-10-10 20:24:57,48.0056,91.6419,34.43,36,34,1.54
379,Kresna,BG,2021-10-10 20:24:58,41.7333,23.15,54.23,95,100,2.77
380,Yarmouth,US,2021-10-10 20:24:59,41.7057,-70.2286,63.34,87,90,1.99
381,Morehead,US,2021-10-10 20:25:00,37.2711,-87.1764,88.3,48,1,3.0
382,Awjilah,LY,2021-10-10 20:25:01,29.1081,21.2869,80.24,25,0,8.59
383,Kuching,MY,2021-10-10 20:20:37,1.55,110.3333,77.22,88,20,2.3
384,Mount Gambier,AU,2021-10-10 20:25:03,-37.8333,140.7667,35.51,100,99,3.44
385,Huilong,CN,2021-10-10 20:25:04,31.8111,121.655,74.03,88,100,23.71
386,Windsor,CA,2021-10-10 20:25:04,42.3001,-83.0165,81.37,76,1,3.0
387,Mount Isa,AU,2021-10-10 20:25:06,-20.7333,139.5,67.77,94,90,9.22
388,Chuy,UY,2021-10-10 20:25:06,-33.6971,-53.4616,61.84,76,93,15.9
389,Nicoya,CR,2021-10-10 20:25:08,10.1483,-85.452,89.15,75,85,3.33
390,Verkh-Usugli,RU,2021-10-10 20:25:09,52.7,115.1667,29.82,82,11,3.65
391,Kurilsk,RU,2021-10-10 20:25:10,45.2333,147.8833,61.52,92,100,21.27
392,Xinqing,CN,2021-10-10 20:25:10,48.2333,129.5,38.46,81,0,10.0
393,Esmeraldas,BR,2021-10-10 20:25:11,-19.7625,-44.3139,74.26,79,100,6.76
394,Tsiroanomandidy,MG,2021-10-10 20:25:12,-18.7667,46.0333,71.62,67,49,6.93
395,Mahebourg,MU,2021-10-10 20:25:14,-20.4081,57.7,71.89,94,75,6.91
396,Tomatlan,MX,2021-10-10 20:25:15,19.9333,-105.25,88.02,69,100,4.76
397,Hima,UG,2021-10-10 20:25:16,0.2958,30.1804,67.17,96,98,2.95
398,Kavadarci,MK,2021-10-10 20:25:18,41.4331,22.0119,54.93,97,100,2.53
399,Marsa Matruh,EG,2021-10-10 20:25:19,31.3525,27.2453,73.6,83,0,2.3
400,Vila Franca Do Campo,PT,2021-10-10 20:25:21,37.7167,-25.4333,70.21,87,100,9.84
401,Selfoss,IS,2021-10-10 20:25:22,63.9331,-20.9971,41.04,78,30,7.38
402,Manaus,BR,2021-10-10 20:25:24,-3.1019,-60.025,93.69,49,20,3.44
403,Iringa,TZ,2021-10-10 20:25:26,-7.7667,35.7,64.58,57,99,10.63
404,Wakkanai,JP,2021-10-10 20:25:27,45.4094,141.6739,57.78,65,100,27.04
405,Havelock,US,2021-10-10 20:25:28,34.8791,-76.9013,77.23,87,90,7.0
406,Terra Santa,BR,2021-10-10 20:25:29,-2.1042,-56.4869,95.31,37,100,3.44
407,Palaikastron,GR,2021-10-10 20:25:30,35.2,26.25,71.74,75,0,4.47
408,Camalu,MX,2021-10-10 20:25:31,30.85,-116.0667,82.42,48,0,7.87
409,Shaunavon,CA,2021-10-10 20:25:32,49.6501,-108.4181,64.18,28,47,24.02
410,Yarkovo,RU,2021-10-10 20:25:33,57.4028,67.0786,27.63,76,11,3.04
411,Bitung,ID,2021-10-10 20:25:35,1.4451,125.1824,76.05,81,94,8.08
412,Tumba,SE,2021-10-10 20:25:35,59.1986,17.8332,53.02,68,0,11.5
413,Ginda,IN,2021-10-10 20:25:36,30.6945,78.4932,56.44,47,0,6.98
414,Rincon,US,2021-10-10 20:25:36,32.296,-81.2354,84.65,65,40,1.99
415,Petropavlovsk-Kamchatskiy,RU,2021-10-10 20:22:29,53.0452,158.6483,39.79,100,90,13.42
416,Ryazhsk,RU,2021-10-10 20:25:38,53.7038,40.1109,37.58,61,9,2.51
417,Kota Bahru,MY,2021-10-10 20:22:12,6.1333,102.2386,76.95,100,99,0.0
418,Samoylovka,RU,2021-10-10 20:25:39,51.184,43.7081,44.33,55,0,4.79
419,Son La,VN,2021-10-10 20:25:41,21.3167,103.9,67.71,99,100,3.02
420,Pailon,BO,2021-10-10 20:25:41,-17.65,-62.75,96.48,29,77,11.23
421,Kutum,SD,2021-10-10 20:25:42,14.2,24.6667,84.81,19,80,17.34
422,Luis Gil Perez,MX,2021-10-10 20:25:44,17.8667,-93.05,91.36,68,25,4.12
423,Coquimbo,CL,2021-10-10 20:25:45,-29.9533,-71.3436,65.93,36,0,18.41
424,Atambua,ID,2021-10-10 20:25:47,-9.1061,124.8925,73.29,81,98,2.48
425,Snasa,NO,2021-10-10 20:25:47,64.2457,12.3778,42.21,93,100,4.25
426,Rochegda,RU,2021-10-10 20:25:48,62.8,43.25,49.37,89,100,10.09
427,Hami,CN,2021-10-10 20:25:49,42.8,93.45,48.78,25,6,7.49
428,Bac Lieu,VN,2021-10-10 20:21:24,9.285,105.7244,79.12,86,100,10.54
429,Sovetskiy,RU,2021-10-10 20:25:50,61.3614,63.5842,28.96,57,8,4.21
430,Belmonte,BR,2021-10-10 20:25:51,-15.8631,-38.8828,77.0,89,75,9.84
431,Te Anau,NZ,2021-10-10 20:25:53,-45.4167,167.7167,42.24,97,100,1.21
432,Monterey,US,2021-10-10 20:24:40,36.2505,-121.2516,76.26,34,0,3.27
433,Hillsborough,US,2021-10-10 20:25:54,37.5741,-122.3794,80.22,62,1,1.99
434,Sikasso,ML,2021-10-10 20:25:55,10.9167,-7.0,80.87,69,100,4.81
435,Tonj,SS,2021-10-10 20:25:56,7.2737,28.6822,72.34,95,98,4.29
436,Ponta Delgada,PT,2021-10-10 20:25:58,37.7333,-25.6667,70.52,94,75,3.44
437,Rio Gallegos,AR,2021-10-10 20:25:59,-51.6226,-69.2181,53.65,40,20,14.97
438,Itupiranga,BR,2021-10-10 20:26:01,-5.1347,-49.3267,91.72,50,100,2.46
439,Laizhou,CN,2021-10-10 20:26:03,37.1717,119.9214,56.7,58,86,5.75
440,Boffa,GN,2021-10-10 20:26:03,10.1667,-14.0333,81.5,88,95,3.11
441,San Carlos De Bariloche,AR,2021-10-10 20:26:05,-41.1456,-71.3082,62.35,31,20,27.63
442,Mozarlandia,BR,2021-10-10 20:26:06,-14.7447,-50.5706,90.73,35,100,2.77
443,Karak,JO,2021-10-10 20:26:08,31.1667,35.75,61.52,35,0,3.62
444,Faizpur,IN,2021-10-10 20:26:09,21.1667,75.85,79.56,65,79,1.99
445,Aleksandrov Gay,RU,2021-10-10 20:26:09,50.147,48.5704,47.86,46,2,4.72
446,Batticaloa,LK,2021-10-10 20:26:10,7.7102,81.6924,80.85,75,100,7.38
447,Severo-Kurilsk,RU,2021-10-10 20:26:11,50.6789,156.125,47.32,94,100,26.11
448,Nara,JP,2021-10-10 20:26:12,34.6851,135.8049,72.68,71,0,2.66
449,Kita,ML,2021-10-10 20:26:13,13.0349,-9.4895,77.81,74,100,4.63
450,South Bradenton,US,2021-10-10 20:26:14,27.4631,-82.5818,89.17,56,40,4.0
451,Sile,TR,2021-10-10 20:26:15,41.1754,29.6133,63.57,76,100,7.0
452,Niceville,US,2021-10-10 20:26:16,30.5169,-86.4822,88.75,59,1,6.91
453,Saint-Francois,FR,2021-10-10 20:26:18,46.4154,3.9054,47.68,91,4,3.44
454,Los Llanos De Aridane,ES,2021-10-10 20:26:19,28.6585,-17.9182,69.55,81,20,16.11
455,Cabedelo,BR,2021-10-10 20:26:20,-6.9811,-34.8339,81.27,71,42,9.8
456,Kilindoni,TZ,2021-10-10 20:26:22,-7.9139,39.6668,77.72,80,75,15.59
457,Mosquera,CO,2021-10-10 20:26:24,4.7059,-74.2302,60.49,82,80,4.54
458,Santa Cruz,BO,2021-10-10 20:26:26,-17.8,-63.1667,95.05,46,40,16.11
459,San Cristobal,VE,2021-10-10 20:26:27,7.7669,-72.225,80.78,84,81,1.3
460,Sulangan,PH,2021-10-10 20:26:28,11.1373,123.7228,82.56,77,76,19.55
461,Moerai,PF,2021-10-10 20:26:28,-22.4333,-151.3333,73.8,75,100,11.79
462,Kavaratti,IN,2021-10-10 20:26:30,10.5669,72.642,82.09,82,98,13.65
463,Chase,CA,2021-10-10 20:26:30,50.8165,-119.6857,53.38,44,86,7.61
464,Kohtla-Jarve,EE,2021-10-10 20:26:31,59.3986,27.2731,47.55,72,8,14.61
465,Mandera,KE,2021-10-10 20:26:32,3.9366,41.867,89.73,40,100,15.43
466,Sao Paulo De Olivenca,BR,2021-10-10 20:26:34,-3.3783,-68.8725,86.68,62,97,1.81
467,Were Ilu,ET,2021-10-10 20:26:35,10.6,39.4333,51.26,91,89,5.68
468,Pedernales,DO,2021-10-10 20:26:37,18.0384,-71.744,86.45,61,70,5.88
469,Sfantu Gheorghe,RO,2021-10-10 20:26:38,45.8667,25.7833,41.94,52,90,5.68
470,At-Bashi,KG,2021-10-10 20:26:39,41.1702,75.8106,32.9,87,82,4.68
471,Peniche,PT,2021-10-10 20:26:39,39.3558,-9.3811,71.62,87,11,2.89
472,Eureka,US,2021-10-10 20:26:40,40.8021,-124.1637,63.12,82,88,10.0
473,Bintulu,MY,2021-10-10 20:23:49,3.1667,113.0333,77.41,88,20,5.75
474,Vienne,AT,2021-10-10 20:26:42,48.2085,16.3721,52.59,70,75,1.01
475,Zaykovo,RU,2021-10-10 20:26:44,57.5613,62.7568,28.63,65,54,0.67
476,Danville,US,2021-10-10 20:26:46,36.586,-79.395,76.24,73,90,12.66
477,San Policarpo,PH,2021-10-10 20:26:47,12.1791,125.5072,80.04,82,64,10.31
478,Fort Collins,US,2021-10-10 20:26:47,40.5853,-105.0844,71.58,32,1,7.0
479,Ossora,RU,2021-10-10 20:26:48,59.2353,163.0719,31.55,78,14,3.02
480,Ondjiva,AO,2021-10-10 20:26:50,-17.0667,15.7333,78.84,13,2,8.88
481,Liberal,US,2021-10-10 20:26:51,37.0431,-100.921,59.14,94,90,12.66
482,Taoudenni,ML,2021-10-10 20:26:52,22.6783,-3.9836,94.93,9,59,8.72
483,Surt,LY,2021-10-10 20:26:54,31.2089,16.5887,77.25,64,91,6.96
484,Lac-Megantic,CA,2021-10-10 20:26:55,45.5834,-70.8823,59.52,68,100,4.12
485,Acapulco,MX,2021-10-10 20:26:56,16.8634,-99.8901,87.62,66,40,8.05
486,Fonte Boa,BR,2021-10-10 20:26:57,-2.4959,-66.2662,92.97,47,56,3.58
487,Dekar,BW,2021-10-10 20:26:59,-21.5333,21.9333,70.77,10,0,7.99
488,Viga,PH,2021-10-10 20:27:00,13.8719,124.3091,80.13,86,100,11.12
489,Lempaala,FI,2021-10-10 20:27:00,61.3167,23.75,51.1,82,75,12.66
490,Nampula,MZ,2021-10-10 20:27:02,-15.1165,39.2666,75.15,64,0,12.66
491,Bom Despacho,BR,2021-10-10 20:27:03,-19.7364,-45.2522,71.8,80,100,8.23
492,Kununurra,AU,2021-10-10 20:27:05,-15.7667,128.7333,80.58,69,90,1.14
493,Cherskiy,RU,2021-10-10 20:27:05,68.75,161.3,0.37,98,89,5.68
494,Ferkessedougou,CI,2021-10-10 20:27:07,9.6,-5.2,75.13,91,100,5.28
495,Tsabong,BW,2021-10-10 20:27:08,-26.0217,22.401,68.36,10,2,8.68
496,Russell,US,2021-10-10 20:27:10,32.3502,-85.1999,83.97,58,75,4.61
497,Murighiol,RO,2021-10-10 20:27:11,45.0333,29.1667,39.69,65,99,5.57
498,Ibirite,BR,2021-10-10 20:27:12,-20.0219,-44.0589,72.91,78,75,8.05
499,Kysyl-Syr,RU,2021-10-10 20:27:14,63.8986,122.7617,32.18,89,100,8.99
500,Ondo,NG,2021-10-10 20:23:29,7.1,4.8333,72.77,98,93,2.57
501,Sumbuya,SL,2021-10-10 20:27:16,7.6467,-11.9611,75.72,95,24,3.4
502,Esso,RU,2021-10-10 20:27:17,55.9333,158.7,24.26,90,100,3.87
503,Xinglongshan,CN,2021-10-10 20:27:19,43.9561,125.4661,38.93,72,0,2.24
504,Jaffna,LK,2021-10-10 20:27:19,9.6685,80.0074,81.82,83,99,15.88
505,Xai-Xai,MZ,2021-10-10 20:27:19,-25.0519,33.6442,68.41,55,72,17.47
506,Illapel,CL,2021-10-10 20:27:21,-31.6308,-71.1653,69.53,36,0,8.95
507,Nogliki,RU,2021-10-10 20:27:22,51.8333,143.1667,45.39,90,99,18.75
508,Bone,DE,2021-10-10 20:27:22,51.9669,12.1396,45.27,59,81,5.93
509,Palmerston,AU,2021-10-10 20:27:24,-12.486,130.9833,82.38,81,75,3.44
510,Bentiu,SS,2021-10-10 20:27:24,9.2333,29.8333,76.75,84,46,5.03
511,Virginia Beach,US,2021-10-10 20:27:26,36.8529,-75.978,79.02,78,90,4.0
512,Erdemli,TR,2021-10-10 20:27:27,36.605,34.3084,76.53,38,3,4.34
513,Kalmunai,LK,2021-10-10 20:27:28,7.4167,81.8167,81.23,77,99,3.51
514,Luba,GQ,2021-10-10 20:27:28,3.4568,8.5547,78.1,85,100,3.22
515,Menongue,AO,2021-10-10 20:27:30,-14.6585,17.691,76.32,22,45,6.29
516,Huarmey,PE,2021-10-10 20:27:31,-10.0681,-78.1522,69.08,77,59,9.98
517,Shahrud,IR,2021-10-10 20:27:33,36.4182,54.9763,49.42,50,0,3.89
518,Otjiwarongo,NA,2021-10-10 20:27:34,-20.4637,16.6477,74.03,10,1,12.17
519,Obanazawa,JP,2021-10-10 20:26:03,38.6033,140.4019,62.55,92,11,3.62
520,Manzhouli,CN,2021-10-10 20:27:36,49.6,117.4333,37.45,65,0,7.63
521,Mamlyutka,KZ,2021-10-10 20:27:36,54.9375,68.5394,31.01,69,59,6.6
522,Tete,MZ,2021-10-10 20:27:38,-16.1564,33.5867,80.67,41,0,16.15
523,Shakawe,BW,2021-10-10 20:27:39,-18.3667,21.85,73.71,9,0,6.71
524,Ahipara,NZ,2021-10-10 20:27:41,-35.1667,173.1667,57.67,67,77,5.91
525,Itoman,JP,2021-10-10 20:27:42,26.1247,127.6694,83.17,86,75,18.41
526,Krasnyy Chikoy,RU,2021-10-10 20:27:42,50.3643,108.7512,31.01,82,9,3.58
527,Hamadan,IR,2021-10-10 20:27:42,34.7992,48.5146,52.3,43,0,4.03
528,Kangaatsiaq,GL,2021-10-10 20:27:43,68.3065,-53.4641,34.39,68,100,7.29
529,Moose Factory,CA,2021-10-10 20:27:45,51.2585,-80.6094,73.4,68,40,8.05
530,Hay River,CA,2021-10-10 20:27:46,60.8156,-115.7999,39.18,75,75,17.27
531,Akureyri,IS,2021-10-10 20:27:47,65.6835,-18.0878,35.53,93,40,1.14
532,Boromo,BF,2021-10-10 20:27:49,11.75,-2.9333,81.66,65,100,12.37
533,Kambar,PK,2021-10-10 20:27:50,27.5868,68.001,80.56,16,0,4.32
534,Kintampo,GH,2021-10-10 20:27:51,8.0563,-1.7306,75.18,89,100,6.38
535,Grindavik,IS,2021-10-10 20:27:52,63.8424,-22.4338,40.95,100,75,2.3
536,Seryshevo,RU,2021-10-10 20:27:53,51.0933,128.3786,35.73,84,11,9.37
537,Saint-Augustin,CA,2021-10-10 20:27:54,51.226,-58.6502,55.92,52,76,4.47
538,Cedartown,US,2021-10-10 20:27:55,34.0537,-85.255,83.39,71,6,3.2
539,Yelan-Koleno,RU,2021-10-10 20:27:56,51.1523,41.2306,44.87,55,0,3.6
540,Chara,RU,2021-10-10 20:27:58,56.9064,118.2631,27.36,68,19,4.12
541,Yeppoon,AU,2021-10-10 20:27:59,-23.1333,150.7333,60.58,78,1,4.99
542,Celestun,MX,2021-10-10 20:28:00,20.8667,-90.4,85.06,67,94,9.86
543,Klyuchi,RU,2021-10-10 20:28:01,52.2667,79.1667,44.29,66,100,5.57
544,Yinchuan,CN,2021-10-10 20:28:02,38.4681,106.2731,46.26,44,0,4.14
545,Mokhsogollokh,RU,2021-10-10 20:28:03,61.4681,128.9203,37.04,79,100,10.69
546,Egvekinot,RU,2021-10-10 20:28:05,66.3167,-179.1667,18.91,87,99,8.66
547,Zhigansk,RU,2021-10-10 20:28:07,66.7697,123.3711,33.66,99,100,11.65
548,Nantucket,US,2021-10-10 20:28:08,41.2835,-70.0995,62.96,87,100,22.62
549,Liwale,TZ,2021-10-10 20:28:09,-9.7667,37.9333,70.83,75,25,6.67
550,Kodinsk,RU,2021-10-10 20:28:11,58.6881,99.1844,30.81,90,100,7.36
551,Hudiksvall,SE,2021-10-10 20:28:12,61.729,17.1036,52.0,80,100,13.04
552,Prado,BR,2021-10-10 20:28:13,-17.3411,-39.2208,74.68,83,90,8.61
553,Danielskuil,ZA,2021-10-10 20:28:16,-28.1887,23.5395,60.33,15,5,8.14
554,Mikhaylov,RU,2021-10-10 20:28:17,54.2292,39.0186,43.12,62,19,4.12
555,Dicabisagan,PH,2021-10-10 20:28:18,17.0818,122.4157,76.66,93,100,12.33
556,Talara,PE,2021-10-10 20:28:19,-4.5772,-81.2719,75.96,64,0,13.8
557,Hayden,US,2021-10-10 20:28:20,47.766,-116.7866,61.75,37,40,23.02
558,Paamiut,GL,2021-10-10 20:28:21,61.994,-49.6678,36.46,60,100,8.34
559,Dossor,KZ,2021-10-10 20:28:23,47.5272,52.9811,51.06,35,9,6.17
560,Savalou,BJ,2021-10-10 20:28:24,7.9281,1.9756,75.9,91,26,5.53
561,Arvore,PT,2021-10-10 20:28:26,41.3392,-8.7181,71.98,47,86,6.49
562,High Level,CA,2021-10-10 20:28:27,58.5169,-117.136,50.11,43,20,9.22
563,Hofn,IS,2021-10-10 20:28:29,64.2539,-15.2082,42.76,77,88,11.68
